text,text_sentiment
If we end up hitting a confirmed #bearmarket please remember this is the time the legends of #crypto and #NFTs rise to glory with that being said those that stay #WGMI those that panic sell for a massive loss to get out you are #NGMI conviction is the key to success here,1
Let #stockmarketcrash I like discounts anyways ____,1
"Welcome to Fed day! 

There have been many major events in the #stockmarket this week, &amp; it's not over yet. 

To name a few:

__The S&amp;P officially closed in a #bearmarket
__New 2022 lows in the #SPX500, #NASDAQ , &amp; #DowJones 
__#FederalReserve potential 75 bps hike?
...
1/",1
Which #crypto sector are you looking forward to growing stronger during this #bearmarket?,1
Ok I__ bout pause on these stocks until I see 3 consecutive days of gains. #bearmarket #marketcrash #wallstreetbets I__ out.,1
#Bearmarket looks like Russian whales enjoying their victory day by selling all their crypto assets to buy gifts for their veterans lol __ #BTC #Bitcoin #ETH,1
"Go @ElrondNetwork , go @NEARProtocol  si orice alt proiect care e serios in design. Ele merita nu numai sa supravietuiasca unui #bearmarket, dar sa urce si la niveluri uriase in urmatorul #bullrun .",1
"I guess, even the nifty is celebrating Valentine__ _¥²_¥²
 #stockmarketcrash",1
Hello Tweeple!! Today is my Birthday and since I woke up am getting news like #Ukraine #worldwar3 #WWIII and #stockmarketcrash .... Wow!! So much for a birthday gift isn't it??? Please an appeal from a burthday boy #StopTheWar,1
"Trading/Investing teaches you how to live life and its rules help at every stage.

#StockMarketindia #stockmarketcrash 
#SGXNIFTY",1
"Is there anything 1 in Markey ?

Yes - VIX 

#stockmarketcrash #StockMarketindia #RussiaUkraine",1
"If, again IF, the #StockMarket tops here and we end up in a #BearMarket / #Recession, history will possibly pin the reason to geopolitical issues (i.e. War). However, just like history, Bear Markets are correlated w/ an increase in interest rates.

#trading #investing #SPY $SPY",1
"Bull market creates stupid investor ,
Stupid investors creat bear market ,
Bear market creates smart investors,
Smart investors creates bull market,

And the cycle keeps on repeating.
Credit - Gunjan maheta 
#bearish 
#BearMarket",1
There is no #stockmarketcrash : it is only for a day or so: they will recover more after 3-4 days. Think of those poor people whose interest rates on deposits with banks  have been reduced by 50% for last two decades for the benefit of the rich and the stock market. #RBI #PMO,1
Institutional investment interest has continued to climb as $ReFi has had amazing yield performance and continues to earn its market leader status in the #FaaS industry throughout a very #bearmarket.,1
"Just bought $100,000 worth of crypto.
Subscribe to my YT channel to see how this YOLO goes!
#BitcoinCrash #bearmarket #WHALES #buythedip",1
"U.S could be a very imporrtant player in security welfare of  #RussiaUkraineConflict . The meeting between President #JoeBiden and his national security team and world leaders earlier today ought address probable solution to this crisis.
#Russia #stockmarketcrash #drone #stocks",1
"#bearmarket
This is time to buy the dip and hold, accumulate for the day of harvest will come #BTC still your best investment #cryptocrash 
#ghanavsnigeria",1
@EduardBrichuk @USAGov Gary gensler has to go. The market as a whole has now lost confidence and career employees are leaving in unprecedented numbers. @GaryGensler is clearly not fit for this position #ChokeOnThat #stockmarketcrash #StockMarket #stocks #JoeBiden @POTUS @VP,1
"Okay __ yacht club on the top 3
In the #bearmarket",1
"@Maaachaaa69 Is stock market then designed to reward some of the people, some of the time? 

Is stock market a dangerous place to be in or a casino for trying one's luck out?

#stockmarketcrash
#stockmarketnews",1
$shib is looking super #Bullish #bearmarket,1
"Dear @zerodhaonline, You can change the field name of ""Today's gain"" to ""Today's loss"" and show values in 1 for a day.

Let's be optimistic.

#WWIII #RussiaUkraineConflict #stockmarketcrash",1
"""Keep it simple. Simple time tested methods that are well executed will beat fancy complicated methods every time.""

- Curtis Faith

#trading #stockmarketcrash",1
"This intense fall in the Indian stock market is surprising to me, I think we are doing better than all of the countries in all macro factors but this advantage is totally neglected

The stock market is known for being irrational, hope soon some sense prevails

#stockmarketcrash",1
Here we go #stockmarketcrash thanks #Biden,1
"Good Afternoon!!
So which of you have been swimming naked?
__¤¨_

#stockmarketcrash #StockMarket #WarrenBuffett",1
"There is a heavy fud coming about #USDT  and it keeps coming and its stronger now because of the #UST  fallout. If you are holding USDT, its better to swap into #BUSD  just to be safe, Cause #Binance is the most #cryptocurrency  trusted platform in this #bearmarket",1
#stockmarketcrash this is clearly understood seeing the #oilprices and #FederalReserve raising the interest rates; highest in 28 years,1
"Keeping the interest of retail shareholder and to protect Indian market, on the behalf of investors of India I request SEBI to change the timing of market and close it before 2 PM. @AnilSinghvi_ @deepdbhandari 
#Nifty #stockmarketcrash",1
"Awesome news about the #Ethereum testnet merge!

Exciting times ahead for the $ETH NFT community!

#NFTs #NFTCommunity $ETH #BearMarket #RagnarokMeta #RAGMI",1
"Blood bath continues in Indian stock Market
SENSEX: 56,407 2084
NIFTY: 16,842 -308
Rs.vs($):*74.67
Market tanks over 2000 points in 2 days.
 #stockmarketcrash #BSE",1
"Nifty down 
ITC UP

#stockmarketcrash",1
JUST IN: ____ White House says the administration is watching inflation closely and is in a good position to fight it. #stockmarketcrash #StockMarket #StockMarketindia #inflation #USA #WhiteHouse #JoeBidensAmerica #JoeBiden #American #AmberHeardIsALiar #AMC #DowJones #BTCUSDT,1
"#StockMarket has crashed because there's an ancient sacred structure beneath it. The sensex is clearly trying to show the exact location. Time to dig up!
#stockmarketcrash #Cryptocrash",1
"The waiting game is the most difficult part of investing, sometimes not looking at your stocks performance every day keeps you in the long term wealth creation race. #investing #Nifty #stockmarketcrash",1
How's the market treating you Annon are u still holding hope that Diamond hand has not turned to paper hands #bearmarket,1
"Do you know the top 10 reasons for Franchising your business?
Have a look at the list created by sparkleminds
Connect with @sparkleminds today and learn more reasons to Franchise your Business
#bitcoincrash #stockmarketcrash #Sensex #nifty #franchise #india",1
Looks like #Luna is the first to go in a #bearish trend. We__e not even in a true #bearmarket yet. Too many eggs in one basket,1
"This is the reason that we are now seeing many stocks are reaching to its pre pandemic levels. 
And all those stocks which have doubled-tripled in post pandemic Market rally may continue to fall until proper valuations.

#stockmarketcrash #Niftybank #NIFTYFUTURE #banknifty",1
"@AshwaniGujral6 Sir i respect you dil sei ?
But Be a men, stick to your word ???
#Nifty #stockmarketcrash #nifty50",1
"I swear NOT having your phone is like walking without legs. 

#stockmarketcrash #forgotmyphone",1
"Another __ weekend... __

Which means it's good timing to research new projects!!

#cryptocurrencies #DYOR #bearmarket",1
"Investors who have held back a reserve of fiat currency or stablecoins, or have expendable capital in their bank accounts, will have the ability to __uy the dip._

doesn__ mean you have to sit there and watch your portfolio plummet by the hour. #BearMarket2022 #NFTCommunity",1
"#Nifty might be down by 15% from the peak, but the #Nifty50 ttm pe at 19.9 is down almost 30% from peak of 28.2 made in Oct'21. Nifty still might not be a screaming buy, but is surely not expensive right now! #stockmarketcrash #StockMarketindia @piyushchaudhry @itsmerajarshita",1
#Bitcoin it__ a different way of life ! #BTCUSDT what a lovely chart ! #bearmarket here we come !,1
"Despite the crypto #bearmarket, NFTs are still growing!! I don't think I even understand why, but I won't complain 

#ethnft  #SolanaNFTs #NFTs",1
@McDonalds #bitcoin is officially in a #bearmarket you guy__ hiring? Asking for a friend,1
"All our peeks are animated, which makes them even more soothing and relaxing __

#NFTCommunity #NFTProjects #nftart #NFTartist #OpenSeaNFT #nftbuyers #bearmarket",1
"#Crypto prices are down.  This is the perfect time to #keepstackin! Opened my first $strong node at a price of $300 a token!  Staked another 100 $hydra coins, another million $VSS and earning 2% in $CRO every time I use my @cryptocom card!  A #bearmarket WILL make you wealthy!",1
"long during the pandemic even after the economy and markets no longer needed it,  we have inflation not seen in 40 years &amp; the Fed has to raise interest rates more than anyone expected. The result is a slowing economy possibly going into #recession and a #bearmarket. 2/3",1
@hobotownwtf I sure could use some beanz .  My money don__ fold it jiggle jiggle . #moneydontfold #jigglejiggle #bearmarket #beermarket #burnbarrel,1
"Yes, pin your midterm dreams on abortion. Everyone is gonna forget inflation, gas prices, their 401Ks and the #stockmarketcrash.",1
"Day 085 of asking the @SECGov and @GaryGensler to protect retail investors by suspending off-exchange, unregulated dark pools for any security whose dark pool volume was &gt;50% on the previous trading day. (Ref: #AMC and #GME ) 

#DarkPoolAbuse 
#ProtectRetail
#StockMarketCrash",1
Finally the euphoria of 2020 is gone. #StockMarketindia #stockmarketcrash,1
"Find opportunities

#stockmarketcrash",1
"@axios Thanks for the weather report.
Any thought on Biden's #stockmarketcrash ?",1
What are peoples thoughts on whether or not #sorare cards (generally speaking) can hold and keep growing through a #crypto #bearmarket in Fiat value? Or will the #eth drop be reflective in the prices?,1
Got valentine's wish from #NSE #BSE #StockMarketindia #stockmarketcrash,1
"After the #stockmarketcrash today, I wanted to trade my afternoon coffee for something strong, but all I could afford was a glass of tap water",1
"I'm loving this crypto crash, 
I'm so excited for the next pump.

#crypto #bearmarket",1
"Sensex took let's fall in love concept seriously on this valentine day _____

#StockMarketindia #stockmarketcrash #Nifty #BankNiftyOptions #ValentinesDay2022 #sharemarket",1
"Most active #stocks 
(follow for more top financial news and data)

$KR 2.24%
Kroger
$SIDU 52.35%
Sidus Space
$DIDIY -3.6%%
DiDi Global
$AMD -8.16%
Advanced Micro Devices
$NIO -5.32%
NIO
$AAPL -3.77%
Apple
$F -7.7%
Ford
#stockmarketcrash #stock #stockstowatch #StockMarket #Trade",1
"$U now accepting Kohls 30% off coupons, today only. #bearmarket",1
"@vojtek_milan #BTC #bearmarket The head and shoulders pattern that started in July 2021 is almost complete: the party is over, guys, it will bleed soon. Takes profit and watch the dive of the end of the bear market cycle. After the storm comes the good weather ___±ï_",1
"Market is extremely oversold now.
A strong pullback can come tomorrow or Monday.
Will try to catch momentum trade 

#Nifty #banknifty #stockmarketcrash #StockMarketindia #niftyOptions",1
@FlipperHonse IT WILL MAKE 1929 LOOK LIKE A PICNIC #StockMarketCrash #DowJones #Inflation,1
"The greater the storm, the faster it passes and soon the sun will shine. Stay strong and be brave. #WAGMI
#bearmarket #BTC #cryptocurrecy",1
"$ADA down 83% but my #NFTs still look as good as ever! __ __ 

#bearmarket #crypto #cardano",1
"The greater the storm, the faster it passes and soon the sun will shine. Stay strong and be brave.
#bearmarket #BTC_ #cryptocurrecy",1
"The news media is such flip floppers now they're acting like everything has recovered and the crypto panic has subsided just wait till the ultimate dip comes in, because everyone's claiming United States Tech sector is still way too expensive__ #Bitcoin #stockmarketcrash #Ad #USA",1
